date,time,district,lat,lon,civ.race,civ.gender,civ.age,civ.injured,force_id,officer_id,month,civilian_race_short,hour
2014-08-11,2014-08-11T23:30:00Z,3,41.774456,-87.58883,BLACK,MALE,23,0,58318,29515,2014-08-01,civilian_black,23
2014-12-05,2014-12-05T19:43:00Z,3,NA,NA,BLACK,MALE,42,0,60024,29515,2014-12-01,civilian_black,19
2012-02-08,2012-02-08T21:05:00Z,6,41.74597,-87.64269,BLACK,MALE,20,1,43861,29516,2012-02-01,civilian_black,21
2012-02-22,2012-02-22T21:19:00Z,6,41.757343,-87.61145,BLACK,MALE,29,1,44051,29516,2012-02-01,civilian_black,21
2014-08-10,2014-08-10T23:10:00Z,6,41.754036,-87.60283,BLACK,MALE,38,1,58299,29516,2014-08-01,civilian_black,23
2015-11-30,2015-11-30T12:00:00Z,22,41.697735,-87.649506,BLACK,MALE,29,0,65421,29521,2015-11-01,civilian_black,12
2012-04-27,2012-04-27T19:09:00Z,11,NA,NA,BLACK,MALE,35,1,45045,29528,2012-04-01,civilian_black,19
2013-01-09,2013-01-09T15:49:00Z,15,41.894367,-87.7458,BLACK,MALE,44,0,49253,29528,2013-01-01,civilian_black,15
2013-08-17,2013-08-17T16:00:00Z,15,41.87561,-87.745094,BLACK,MALE,34,0,52871,29528,2013-08-01,civilian_black,16
2012-11-02,2012-11-02T14:04:00Z,11,41.90237,-87.731224,WHITE,MALE,24,0,48326,29547,2012-11-01,civilian_white,14
2015-09-23,2015-09-23T23:14:00Z,11,41.900673,-87.73734,HISPANIC,MALE,23,0,64437,29547,2015-09-01,civilian_hisp,23
2012-03-11,2012-03-11T01:42:00Z,5,NA,NA,BLACK,MALE,21,0,44313,29548,2012-03-01,civilian_black,1
2012-03-11,2012-03-11T03:20:00Z,5,NA,NA,BLACK,MALE,24,1,44314,29548,2012-03-01,civilian_black,3
2012-11-18,2012-11-18T18:00:00Z,8,NA,NA,WHITE,MALE,59,0,48539,29556,2012-11-01,civilian_white,18
2013-02-10,2013-02-10T14:53:00Z,8,41.777657,-87.782845,WHITE,MALE,54,0,49695,29556,2013-02-01,civilian_white,14
2013-08-23,2013-08-23T20:25:00Z,8,41.78789,-87.77433,WHITE,MALE,32,0,52981,29556,2013-08-01,civilian_white,20
2015-02-06,2015-02-06T19:20:00Z,8,41.778877,-87.70922,WHITE,MALE,33,0,60808,29556,2015-02-01,civilian_white,19
2012-03-28,2012-03-28T22:30:00Z,9,NA,NA,WHITE,FEMALE,34,0,44637,29557,2012-03-01,civilian_white,22
2014-07-20,2014-07-20T19:15:00Z,9,41.82002,-87.69269,HISPANIC,FEMALE,43,0,57903,29557,2014-07-01,civilian_hisp,19
2015-02-09,2015-02-09T19:12:00Z,9,41.80945,-87.69058,HISPANIC,MALE,39,1,60856,29557,2015-02-01,civilian_hisp,19
2012-09-27,2012-09-27T15:51:00Z,15,NA,NA,BLACK,MALE,21,1,47842,29566,2012-09-01,civilian_black,15
2015-01-17,2015-01-17T07:48:00Z,15,41.899567,-87.74961,BLACK,MALE,49,0,60567,29566,2015-01-01,civilian_black,7
2012-05-24,2012-05-24T20:00:00Z,14,41.933865,-87.70695,WHITE,MALE,44,1,45601,29604,2012-05-01,civilian_white,20
2012-05-01,2012-05-01T20:10:00Z,15,41.883247,-87.75028,BLACK,FEMALE,43,0,45131,29621,2012-05-01,civilian_black,20
2012-07-17,2012-07-17T17:04:00Z,15,41.898556,-87.759834,BLACK,FEMALE,22,0,46583,29621,2012-07-01,civilian_black,17
2012-08-21,2012-08-21T17:40:00Z,15,41.894955,-87.754555,BLACK,MALE,24,0,47250,29621,2012-08-01,civilian_black,17
2013-04-25,2013-04-25T16:52:00Z,15,41.894955,-87.754555,BLACK,MALE,46,0,50826,29621,2013-04-01,civilian_black,16
2013-06-05,2013-06-05T17:35:00Z,15,41.894955,-87.754555,BLACK,MALE,21,0,51602,29621,2013-06-01,civilian_black,17
2013-08-17,2013-08-17T20:13:00Z,15,41.875656,-87.7632,BLACK,MALE,33,1,52874,29621,2013-08-01,civilian_black,20
2014-05-31,2014-05-31T06:35:00Z,6,41.749447,-87.606155,BLACK,MALE,20,0,56833,29625,2014-05-01,civilian_black,6
2015-04-06,2015-04-06T01:14:00Z,6,41.75659,-87.673325,BLACK,MALE,31,0,61624,29625,2015-04-01,civilian_black,1
2014-10-29,2014-10-29T22:18:00Z,6,41.737873,-87.63791,BLACK,MALE,22,0,59550,29626,2014-10-01,civilian_black,22
2014-12-16,2014-12-16T02:50:00Z,6,41.7355,-87.60146,BLACK,MALE,34,1,60157,29626,2014-12-01,civilian_black,2
2012-12-19,2012-12-19T10:44:00Z,2,41.81745,-87.62144,BLACK,FEMALE,18,0,48997,29656,2012-12-01,civilian_black,10
2013-02-07,2013-02-07T08:49:00Z,2,41.83253,-87.61735,BLACK,MALE,29,0,49653,29656,2013-02-01,civilian_black,8
2013-07-27,2013-07-27T18:10:00Z,5,41.67686,-87.62387,BLACK,MALE,26,0,52523,29657,2013-07-01,civilian_black,18
2015-12-02,2015-12-02T14:08:00Z,5,NA,NA,BLACK,MALE,22,0,65441,29657,2015-12-01,civilian_black,14
2012-07-17,2012-07-17T16:45:00Z,15,41.893696,-87.76209,BLACK,MALE,26,1,46591,29659,2012-07-01,civilian_black,16
2012-10-24,2012-10-24T17:50:00Z,15,41.88024,-87.76896,BLACK,MALE,29,1,48232,29659,2012-10-01,civilian_black,17
2013-08-10,2013-08-10T16:18:00Z,15,41.88024,-87.76896,BLACK,MALE,25,0,52755,29659,2013-08-01,civilian_black,16
2013-08-11,2013-08-11T22:55:00Z,15,41.877552,-87.75647,BLACK,MALE,38,0,52777,29659,2013-08-01,civilian_black,22
2013-10-07,2013-10-07T19:55:00Z,15,41.898445,-87.769516,BLACK,MALE,19,0,53698,29659,2013-10-01,civilian_black,19
2014-11-09,2014-11-09T00:10:00Z,15,41.88024,-87.76896,HISPANIC,FEMALE,24,0,59690,29659,2014-11-01,civilian_hisp,0
2014-12-19,2014-12-19T21:41:00Z,15,41.90119,-87.75208,BLACK,MALE,23,0,60207,29659,2014-12-01,civilian_black,21
2015-04-19,2015-04-19T19:19:00Z,15,41.885723,-87.747375,BLACK,MALE,33,1,61864,29659,2015-04-01,civilian_black,19
2015-07-20,2015-07-20T16:44:00Z,15,41.879276,-87.763336,BLACK,MALE,21,1,63416,29659,2015-07-01,civilian_black,16
2015-08-12,2015-08-12T19:17:00Z,15,41.88932,-87.754524,BLACK,MALE,26,0,63792,29659,2015-08-01,civilian_black,19
2014-09-22,2014-09-22T20:34:00Z,4,41.735764,-87.54581,BLACK,MALE,31,0,58979,29667,2014-09-01,civilian_black,20
2015-10-11,2015-10-11T19:45:00Z,4,41.71525,-87.535286,HISPANIC,FEMALE,23,0,64751,29667,2015-10-01,civilian_hisp,19
2015-11-10,2015-11-10T17:01:00Z,4,41.747074,-87.55281,BLACK,FEMALE,29,0,65194,29667,2015-11-01,civilian_black,17
2014-09-30,2014-09-30T13:00:00Z,12,41.8818585,-87.679105,BLACK,MALE,18,1,59082,29696,2014-09-01,civilian_black,13
2015-09-16,2015-09-16T09:48:00Z,12,NA,NA,BLACK,MALE,56,1,64310,29696,2015-09-01,civilian_black,9
2013-12-15,2013-12-15T01:25:00Z,8,41.788803,-87.714584,HISPANIC,MALE,32,1,54566,29711,2013-12-01,civilian_hisp,1
2012-07-05,2012-07-05T16:45:00Z,5,NA,NA,BLACK,MALE,24,0,46327,29742,2012-07-01,civilian_black,16
2013-01-20,2013-01-20T22:42:00Z,5,NA,NA,BLACK,FEMALE,21,0,49422,29742,2013-01-01,civilian_black,22
2013-10-05,2013-10-05T16:40:00Z,8,41.77346,-87.706665,HISPANIC,MALE,18,0,53684,29757,2013-10-01,civilian_hisp,16
2014-04-29,2014-04-29T21:00:00Z,3,41.780315,-87.6116,BLACK,MALE,45,0,56311,29770,2014-04-01,civilian_black,21
2015-03-03,2015-03-03T20:50:00Z,3,41.76667,-87.60562,BLACK,MALE,41,0,61140,29770,2015-03-01,civilian_black,20
2012-01-14,2012-01-14T20:13:00Z,7,41.782177,-87.64971,BLACK,MALE,30,1,43481,29779,2012-01-01,civilian_black,20
2013-05-11,2013-05-11T15:48:00Z,19,41.968258,-87.654816,BLACK,MALE,26,0,51146,29795,2013-05-01,civilian_black,15
2012-04-29,2012-04-29T02:56:00Z,15,41.88024,-87.76896,WHITE,MALE,19,0,45077,29799,2012-04-01,civilian_white,2
2015-03-08,2015-03-08T03:55:00Z,15,41.880325,-87.75913,BLACK,MALE,23,0,61196,29799,2015-03-01,civilian_black,3
2012-11-04,2012-11-04T17:45:00Z,16,41.969513,-87.77469,WHITE,MALE,38,0,48351,29803,2012-11-01,civilian_white,17
2013-05-14,2013-05-14T17:45:00Z,16,41.96893,-87.761665,HISPANIC,MALE,19,0,51193,29803,2013-05-01,civilian_hisp,17
2015-03-18,2015-03-18T17:25:00Z,16,41.95987,-87.76723,HISPANIC,FEMALE,23,0,61354,29803,2015-03-01,civilian_hisp,17
2012-10-11,2012-10-11T08:31:00Z,24,41.998123,-87.66708,BLACK,MALE,21,0,48038,29805,2012-10-01,civilian_black,8
2015-09-27,2015-09-27T02:47:00Z,6,41.755165,-87.644165,BLACK,MALE,25,0,64507,29808,2015-09-01,civilian_black,2
2013-04-29,2013-04-29T15:00:00Z,25,41.91113,-87.77188,BLACK,FEMALE,21,0,50906,29822,2013-04-01,civilian_black,15
2012-01-30,2012-01-30T01:25:00Z,9,NA,NA,WHITE,MALE,53,1,43710,29823,2012-01-01,civilian_white,1
2014-06-24,2014-06-24T01:15:00Z,9,41.82082,-87.70315,WHITE,MALE,33,0,57342,29823,2014-06-01,civilian_white,1
2015-05-28,2015-05-28T21:10:00Z,12,41.869205,-87.67082,BLACK,MALE,25,0,62431,29827,2015-05-01,civilian_black,21
2015-07-03,2015-07-03T00:00:00Z,15,41.889996,-87.76229,BLACK,MALE,21,0,63062,29827,2015-07-01,civilian_black,0
2012-11-25,2012-11-25T20:15:00Z,7,41.773056,-87.66652,BLACK,MALE,47,0,48643,29830,2012-11-01,civilian_black,20
2015-11-07,2015-11-07T07:35:00Z,14,41.904522,-87.668304,BLACK,FEMALE,27,0,65154,29838,2015-11-01,civilian_black,7
2012-08-19,2012-08-19T16:38:00Z,19,41.936077,-87.63335,WHITE,MALE,33,0,47232,29840,2012-08-01,civilian_white,16
2014-12-29,2014-12-29T07:12:00Z,5,41.69192,-87.60071,BLACK,MALE,29,0,60326,29863,2014-12-01,civilian_black,7
2014-09-17,2014-09-17T20:54:00Z,6,NA,NA,BLACK,MALE,37,0,58904,29874,2014-09-01,civilian_black,20
2012-10-02,2012-10-02T20:26:00Z,3,41.764637,-87.607994,BLACK,FEMALE,18,1,47917,29887,2012-10-01,civilian_black,20
2012-06-07,2012-06-07T16:45:00Z,4,NA,NA,BLACK,MALE,33,1,45815,29897,2012-06-01,civilian_black,16
2012-06-14,2012-06-14T17:30:00Z,3,41.76923,-87.62138,BLACK,FEMALE,30,0,45936,29897,2012-06-01,civilian_black,17
2013-02-16,2013-02-16T10:46:00Z,4,41.756077,-87.58098,BLACK,FEMALE,39,0,49791,29906,2013-02-01,civilian_black,10
2013-11-22,2013-11-22T11:14:00Z,4,41.74871,-87.58828,BLACK,MALE,29,0,54305,29906,2013-11-01,civilian_black,11
2013-08-26,2013-08-26T21:23:00Z,2,41.811279999999996,-87.612,BLACK,MALE,28,0,53055,29907,2013-08-01,civilian_black,21
2013-06-18,2013-06-18T23:07:00Z,7,41.782238,-87.65093,BLACK,MALE,28,0,51849,29915,2013-06-01,civilian_black,23
2015-09-03,2015-09-03T00:55:00Z,3,41.76698,-87.58792,BLACK,MALE,55,0,64092,29925,2015-09-01,civilian_black,0
2012-02-13,2012-02-13T10:45:00Z,8,41.75058,-87.71144,BLACK,MALE,41,0,43905,29928,2012-02-01,civilian_black,10
2012-04-06,2012-04-06T08:53:00Z,8,41.77803,-87.704475,BLACK,MALE,24,0,44761,29928,2012-04-01,civilian_black,8
2014-08-26,2014-08-26T19:29:00Z,4,41.750473,-87.59425,BLACK,FEMALE,24,1,58587,29943,2014-08-01,civilian_black,19
2014-08-26,2014-08-26T19:34:00Z,4,41.748646,-87.594215,BLACK,FEMALE,19,0,58584,29943,2014-08-01,civilian_black,19
2015-05-16,2015-05-16T17:34:00Z,4,41.758087,-87.56273,BLACK,MALE,51,0,62206,29943,2015-05-01,civilian_black,17
2012-03-19,2012-03-19T19:21:00Z,15,41.88029,-87.762024,BLACK,MALE,29,0,44450,29946,2012-03-01,civilian_black,19
2013-10-02,2013-10-02T10:06:00Z,16,41.972935,-87.78673,BLACK,MALE,25,0,53620,29956,2013-10-01,civilian_black,10
2014-11-09,2014-11-09T06:55:00Z,16,41.95894,-87.780655,HISPANIC,MALE,20,0,59695,29956,2014-11-01,civilian_hisp,6
2014-12-28,2014-12-28T08:35:00Z,16,41.968197,-87.75264,HISPANIC,MALE,30,0,60317,29956,2014-12-01,civilian_hisp,8
2012-08-06,2012-08-06T03:57:00Z,10,NA,NA,BLACK,MALE,25,1,46945,29957,2012-08-01,civilian_black,3
2012-08-18,2012-08-18T23:55:00Z,10,41.846756,-87.70388,HISPANIC,MALE,24,1,47203,29957,2012-08-01,civilian_hisp,23
2013-01-10,2013-01-10T04:43:00Z,10,41.856,-87.7261,BLACK,MALE,31,0,49265,29957,2013-01-01,civilian_black,4
2013-07-03,2013-07-03T00:37:00Z,10,41.85801,-87.71519,BLACK,MALE,31,0,52139,29957,2013-07-01,civilian_black,0
2014-08-10,2014-08-10T02:06:00Z,10,41.862843,-87.73242,BLACK,FEMALE,25,1,58287,29957,2014-08-01,civilian_black,2
2014-08-10,2014-08-10T02:05:00Z,10,41.862843,-87.73242,BLACK,FEMALE,41,1,58288,29957,2014-08-01,civilian_black,2
2015-04-25,2015-04-25T00:50:00Z,11,41.87438,-87.72424,BLACK,MALE,20,0,61924,29957,2015-04-01,civilian_black,0
2015-04-25,2015-04-25T00:50:00Z,11,41.87438,-87.72424,BLACK,MALE,25,0,61926,29957,2015-04-01,civilian_black,0
2015-05-08,2015-05-08T01:00:00Z,10,41.865192,-87.72515,BLACK,MALE,18,0,62096,29957,2015-05-01,civilian_black,1
2012-12-29,2012-12-29T18:20:00Z,2,41.79202,-87.61916,BLACK,MALE,20,0,49107,29959,2012-12-01,civilian_black,18
2015-05-29,2015-05-29T02:46:00Z,15,41.898514,-87.76431,BLACK,MALE,28,1,62439,29965,2015-05-01,civilian_black,2
2015-06-17,2015-06-17T03:15:00Z,15,NA,NA,BLACK,MALE,22,1,62767,29965,2015-06-01,civilian_black,3
2015-10-08,2015-10-08T23:03:00Z,15,41.878487,-87.75426,BLACK,MALE,20,1,64694,29965,2015-10-01,civilian_black,23
2015-10-27,2015-10-27T00:22:00Z,15,41.8861,-87.77343,BLACK,MALE,55,0,65012,29965,2015-10-01,civilian_black,0
2014-08-03,2014-08-03T10:10:00Z,9,41.821808,-87.69167,HISPANIC,MALE,24,1,58138,29971,2014-08-01,civilian_hisp,10
2015-02-07,2015-02-07T16:15:00Z,7,41.76543,-87.67599,BLACK,MALE,19,1,60822,29975,2015-02-01,civilian_black,16
2012-11-11,2012-11-11T08:15:00Z,1,41.87709,-87.62875,WHITE,MALE,23,0,48443,29978,2012-11-01,civilian_white,8
2015-11-08,2015-11-08T02:24:00Z,15,41.86824,-87.770546,BLACK,MALE,26,0,65172,29982,2015-11-01,civilian_black,2
2013-03-12,2013-03-12T01:50:00Z,6,41.751728,-87.64408,BLACK,MALE,38,0,50126,29995,2013-03-01,civilian_black,1
2015-01-07,2015-01-07T10:40:00Z,19,NA,NA,WHITE,MALE,31,0,60430,30003,2015-01-01,civilian_white,10
2012-03-11,2012-03-11T04:44:00Z,11,41.881893,-87.739075,BLACK,MALE,21,0,44310,30015,2012-03-01,civilian_black,4
2013-09-28,2013-09-28T05:10:00Z,11,NA,NA,BLACK,FEMALE,30,0,53557,30015,2013-09-01,civilian_black,5
2013-11-09,2013-11-09T00:05:00Z,11,NA,NA,BLACK,MALE,30,0,54104,30015,2013-11-01,civilian_black,0
2014-01-11,2014-01-11T15:37:00Z,11,41.875195,-87.73163,BLACK,MALE,22,0,54823,30015,2014-01-01,civilian_black,15
2014-04-22,2014-04-22T19:13:00Z,11,41.87074,-87.72444,BLACK,MALE,20,0,56204,30015,2014-04-01,civilian_black,19
2012-05-19,2012-05-19T03:38:00Z,25,NA,NA,HISPANIC,MALE,18,1,45459,30016,2012-05-01,civilian_hisp,3
2012-03-21,2012-03-21T03:50:00Z,25,41.92553,-87.75867,HISPANIC,MALE,33,0,44480,30025,2012-03-01,civilian_hisp,3
2012-07-22,2012-07-22T03:43:00Z,25,41.918503,-87.76437,HISPANIC,MALE,32,1,46657,30025,2012-07-01,civilian_hisp,3
2012-10-20,2012-10-20T03:24:00Z,25,41.930744,-87.72083,HISPANIC,MALE,39,0,48156,30025,2012-10-01,civilian_hisp,3
2014-06-15,2014-06-15T16:32:00Z,25,41.90961,-87.74768,BLACK,MALE,36,1,57176,30025,2014-06-01,civilian_black,16
2014-10-18,2014-10-18T01:35:00Z,25,41.918503,-87.76437,WHITE,MALE,22,1,59338,30025,2014-10-01,civilian_white,1
2015-02-19,2015-02-19T22:05:00Z,25,41.911964,-87.77897,BLACK,MALE,50,0,60982,30025,2015-02-01,civilian_black,22
2015-06-14,2015-06-14T01:40:00Z,25,41.935696,-87.77753,HISPANIC,MALE,25,1,62691,30025,2015-06-01,civilian_hisp,1
2015-06-14,2015-06-14T01:40:00Z,25,41.935696,-87.77753,HISPANIC,MALE,20,0,62692,30025,2015-06-01,civilian_hisp,1
2015-10-13,2015-10-13T01:00:00Z,25,41.91591,-87.737526,HISPANIC,MALE,18,0,64782,30025,2015-10-01,civilian_hisp,1
2013-08-01,2013-08-01T15:30:00Z,24,NA,NA,BLACK,MALE,40,0,52596,30028,2013-08-01,civilian_black,15
2012-12-15,2012-12-15T13:40:00Z,10,41.847153,-87.71,HISPANIC,MALE,19,1,48910,30041,2012-12-01,civilian_hisp,13
2013-03-20,2013-03-20T21:05:00Z,24,42.011333,-87.6792,BLACK,MALE,19,1,50251,30043,2013-03-01,civilian_black,21
2012-01-27,2012-01-27T16:27:00Z,7,NA,NA,BLACK,MALE,28,0,43641,30064,2012-01-01,civilian_black,16
2012-05-04,2012-05-04T21:33:00Z,7,41.766228,-87.63596,BLACK,MALE,26,0,45210,30064,2012-05-01,civilian_black,21
2012-09-10,2012-09-10T18:06:00Z,7,41.77332,-87.66406,BLACK,MALE,39,0,47600,30064,2012-09-01,civilian_black,18
2013-05-07,2013-05-07T18:53:00Z,7,NA,NA,HISPANIC,MALE,18,0,51077,30064,2013-05-01,civilian_hisp,18
2014-05-16,2014-05-16T11:10:00Z,9,41.837242,-87.64626,HISPANIC,FEMALE,39,0,56562,30071,2014-05-01,civilian_hisp,11
2014-05-26,2014-05-26T11:30:00Z,6,41.751728,-87.64408,BLACK,FEMALE,21,0,56767,30082,2014-05-01,civilian_black,11
2012-09-30,2012-09-30T12:55:00Z,7,41.77238,-87.65133,BLACK,MALE,20,0,47877,30086,2012-09-01,civilian_black,12
2015-11-08,2015-11-08T02:24:00Z,15,41.86824,-87.770546,BLACK,MALE,26,0,65173,30090,2015-11-01,civilian_black,2
2013-06-30,2013-06-30T22:34:00Z,5,41.700615,-87.624535,BLACK,MALE,37,0,52100,30096,2013-06-01,civilian_black,22
2014-11-24,2014-11-24T03:00:00Z,5,41.689014,-87.61904,BLACK,MALE,26,0,59866,30096,2014-11-01,civilian_black,3
2012-09-24,2012-09-24T08:51:00Z,10,41.858963,-87.71664,BLACK,FEMALE,26,0,47794,30103,2012-09-01,civilian_black,8
2014-08-09,2014-08-09T20:32:00Z,NA,NA,NA,HISPANIC,FEMALE,48,0,58275,30103,2014-08-01,civilian_hisp,20
2014-09-07,2014-09-07T18:53:00Z,10,41.85801,-87.71519,BLACK,FEMALE,24,0,58785,30103,2014-09-01,civilian_black,18
2012-12-01,2012-12-01T13:17:00Z,3,NA,NA,BLACK,MALE,23,1,48712,30104,2012-12-01,civilian_black,13
2014-02-10,2014-02-10T12:50:00Z,6,41.73537,-87.6048,BLACK,MALE,31,0,55165,30104,2014-02-01,civilian_black,12
2012-01-14,2012-01-14T23:50:00Z,13,NA,NA,BLACK,FEMALE,20,0,43487,30126,2012-01-01,civilian_black,23
2013-01-19,2013-01-19T00:54:00Z,19,41.94361,-87.65423,BLACK,MALE,19,0,49396,30132,2013-01-01,civilian_black,0
2013-09-23,2013-09-23T22:18:00Z,19,41.94137,-87.65294,BLACK,MALE,28,1,53494,30132,2013-09-01,civilian_black,22
2012-01-28,2012-01-28T20:40:00Z,16,41.9453,-87.805244,WHITE,MALE,52,0,43677,30140,2012-01-01,civilian_white,20
2012-11-14,2012-11-14T16:03:00Z,16,41.951534,-87.78651,WHITE,MALE,41,1,48466,30140,2012-11-01,civilian_white,16
2013-02-05,2013-02-05T16:42:00Z,16,NA,NA,WHITE,MALE,32,1,49631,30140,2013-02-01,civilian_white,16
2013-09-17,2013-09-17T17:10:00Z,16,41.938103,-87.79999,HISPANIC,MALE,33,0,53596,30140,2013-09-01,civilian_hisp,17
2014-08-17,2014-08-17T19:25:00Z,16,41.95769,-87.7977,WHITE,MALE,30,0,58413,30140,2014-08-01,civilian_white,19
2014-08-18,2014-08-18T21:42:00Z,16,41.949924,-87.80226,WHITE,MALE,51,0,58435,30140,2014-08-01,civilian_white,21
2015-01-26,2015-01-26T18:41:00Z,16,41.973866,-87.76613,WHITE,MALE,64,0,60684,30140,2015-01-01,civilian_white,18
2015-08-02,2015-08-02T16:58:00Z,16,41.942417,-87.811646,HISPANIC,FEMALE,44,0,63643,30140,2015-08-01,civilian_hisp,16
2015-09-19,2015-09-19T18:15:00Z,16,41.944637,-87.816765,HISPANIC,FEMALE,20,0,64351,30140,2015-09-01,civilian_hisp,18
2012-04-01,2012-04-01T04:15:00Z,14,NA,NA,HISPANIC,FEMALE,23,0,44676,30151,2012-04-01,civilian_hisp,4
2013-06-23,2013-06-23T02:15:00Z,2,41.8218915,-87.62621,BLACK,MALE,33,0,51932,30154,2013-06-01,civilian_black,2
2012-01-24,2012-01-24T10:39:00Z,7,NA,NA,BLACK,MALE,21,0,43602,30163,2012-01-01,civilian_black,10
2012-01-18,2012-01-18T02:47:00Z,8,41.805023,-87.73086,HISPANIC,MALE,25,0,43529,30177,2012-01-01,civilian_hisp,2
2014-01-13,2014-01-13T00:01:00Z,8,41.78145,-87.71918,BLACK,MALE,46,0,54847,30177,2014-01-01,civilian_black,0
2012-07-28,2012-07-28T19:10:00Z,22,41.7241,-87.643295,BLACK,MALE,22,0,46778,30186,2012-07-01,civilian_black,19
2012-08-14,2012-08-14T17:45:00Z,22,41.705513,-87.669266,BLACK,FEMALE,20,0,47112,30186,2012-08-01,civilian_black,17
2012-03-20,2012-03-20T08:32:00Z,9,41.846367,-87.648254,BLACK,MALE,22,0,44456,30200,2012-03-01,civilian_black,8
2014-11-10,2014-11-10T06:55:00Z,9,NA,NA,BLACK,FEMALE,56,0,59708,30200,2014-11-01,civilian_black,6
2012-06-30,2012-06-30T12:40:00Z,17,41.96812,-87.73979,WHITE,MALE,49,1,46227,30201,2012-06-01,civilian_white,12
2012-05-17,2012-05-17T22:10:00Z,7,41.76595,-87.654144,BLACK,FEMALE,46,1,45434,30220,2012-05-01,civilian_black,22
2014-05-08,2014-05-08T23:42:00Z,18,41.892574,-87.62373,HISPANIC,MALE,30,1,56459,30225,2014-05-01,civilian_hisp,23
2012-03-27,2012-03-27T19:50:00Z,10,41.863033,-87.7202,BLACK,MALE,32,0,44612,30230,2012-03-01,civilian_black,19
2012-06-09,2012-06-09T21:20:00Z,10,NA,NA,BLACK,FEMALE,18,0,45864,30230,2012-06-01,civilian_black,21
2013-09-20,2013-09-20T09:59:00Z,10,41.86531,-87.7201,BLACK,MALE,20,0,53437,30230,2013-09-01,civilian_black,9
2013-12-15,2013-12-15T20:25:00Z,10,NA,NA,BLACK,FEMALE,19,0,54576,30230,2013-12-01,civilian_black,20
2014-05-07,2014-05-07T22:35:00Z,10,41.859943,-87.709145,BLACK,FEMALE,24,0,56439,30230,2014-05-01,civilian_black,22
2012-07-11,2012-07-11T19:25:00Z,17,41.99124,-87.73251,WHITE,FEMALE,35,0,46453,30248,2012-07-01,civilian_white,19
2014-11-12,2014-11-12T23:22:00Z,24,42.008247,-87.66179,BLACK,MALE,30,0,59745,30263,2014-11-01,civilian_black,23
2014-05-13,2014-05-13T14:12:00Z,11,41.87178,-87.714134,BLACK,MALE,25,1,56535,30276,2014-05-01,civilian_black,14
2015-05-26,2015-05-26T10:02:00Z,11,41.871674,-87.72225,BLACK,MALE,23,0,62368,30276,2015-05-01,civilian_black,10
2015-10-04,2015-10-04T08:34:00Z,11,41.86727,-87.71394,BLACK,MALE,31,1,64607,30276,2015-10-01,civilian_black,8
2015-03-30,2015-03-30T07:20:00Z,25,41.935417,-87.79807,WHITE,MALE,64,0,61521,30286,2015-03-01,civilian_white,7
2015-08-02,2015-08-02T04:55:00Z,12,41.856556,-87.66612,WHITE,MALE,29,0,63636,30288,2015-08-01,civilian_white,4
2014-05-03,2014-05-03T15:45:00Z,17,41.958385,-87.715515,WHITE,FEMALE,31,0,56371,30319,2014-05-01,civilian_white,15
2015-12-06,2015-12-06T14:45:00Z,17,41.99382,-87.712975,BLACK,MALE,21,0,65482,30319,2015-12-01,civilian_black,14
2014-05-22,2014-05-22T20:35:00Z,16,41.985363,-87.74881,WHITE,MALE,30,0,56703,30322,2014-05-01,civilian_white,20
2012-01-11,2012-01-11T20:13:00Z,5,NA,NA,BLACK,MALE,32,0,43445,30327,2012-01-01,civilian_black,20
2012-03-30,2012-03-30T00:25:00Z,17,41.940014,-87.74525,HISPANIC,MALE,27,0,44653,30330,2012-03-01,civilian_hisp,0
2012-01-28,2012-01-28T00:55:00Z,6,NA,NA,BLACK,MALE,34,0,43665,30337,2012-01-01,civilian_black,0
2012-04-16,2012-04-16T02:50:00Z,6,41.737846,-87.64702,BLACK,MALE,25,0,44906,30337,2012-04-01,civilian_black,2
2013-06-19,2013-06-19T23:55:00Z,6,41.744926,-87.60016,BLACK,MALE,30,0,51871,30337,2013-06-01,civilian_black,23
2014-04-08,2014-04-08T21:20:00Z,6,41.72227,-87.618996,BLACK,FEMALE,22,1,55932,30337,2014-04-01,civilian_black,21
2015-01-23,2015-01-23T23:06:00Z,6,41.749844,-87.63671,BLACK,MALE,18,0,60653,30337,2015-01-01,civilian_black,23
2015-08-22,2015-08-22T17:35:00Z,4,41.726925,-87.59854,BLACK,FEMALE,43,0,63941,30337,2015-08-01,civilian_black,17
2015-08-22,2015-08-22T17:29:00Z,4,41.726925,-87.59854,BLACK,MALE,22,0,63942,30337,2015-08-01,civilian_black,17
2015-10-25,2015-10-25T17:00:00Z,6,41.75034,-87.66505,,MALE,26,0,64994,30337,2015-10-01,NA,17
2013-01-06,2013-01-06T07:47:00Z,4,41.746864,-87.59052,BLACK,MALE,23,0,49229,30343,2013-01-01,civilian_black,7
2012-05-08,2012-05-08T02:53:00Z,9,41.798557,-87.665924,BLACK,MALE,28,0,45267,30350,2012-05-01,civilian_black,2
2013-12-30,2013-12-30T15:05:00Z,25,41.929325,-87.72692,HISPANIC,FEMALE,23,0,54706,30358,2013-12-01,civilian_hisp,15
2015-09-21,2015-09-21T21:29:00Z,25,41.93772,-87.74558,HISPANIC,MALE,41,1,64396,30358,2015-09-01,civilian_hisp,21
2014-07-20,2014-07-20T01:16:00Z,8,41.816025,-87.70429,HISPANIC,MALE,38,1,57894,30366,2014-07-01,civilian_hisp,1
